# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Aug 30 13:25:08 2024
#
# User preference: *
#
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
loc_rowid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2
3629,K00679.02,CONFIRMED,16.258027600,2.8790000e-04,-2.8790000e-04,0.92,1.500e-01,-1.700e-01,1.3560,0.2120,-0.2590
3630,K00680.01,CONFIRMED,8.600153929,1.5320000e-06,-1.5320000e-06,26.52,3.600e+00,-9.360e+00,3.9130,0.5310,-1.3810
3631,K00009.01,FALSE POSITIVE,3.719809197,9.3900000e-07,-9.3900000e-07,87.21,1.661e+01,-2.845e+01,2.3480,0.4470,-0.7660
3632,K07633.01,FALSE POSITIVE,0.739753450,1.4910000e-06,-1.4910000e-06,2.09,4.200e-01,-2.500e-01,0.9350,0.1900,-0.1110
3633,K00106.01,FALSE POSITIVE,1.612249049,4.3540000e-06,-4.3540000e-06,50.98,1.063e+01,-1.729e+01,2.5690,0.5360,-0.8710
3634,K00681.01,FALSE POSITIVE,44.258173075,7.5630000e-06,-7.5630000e-06,37.38,7.040e+00,-1.306e+01,2.3260,0.4380,-0.8130
3635,K04062.01,FALSE POSITIVE,3.059339060,7.2500000e-05,-7.2500000e-05,36.00,1.097e+01,-5.900e+00,1.1160,0.3400,-0.1830
3636,K04063.01,FALSE POSITIVE,0.624677585,2.0040000e-06,-2.0040000e-06,1.28,5.300e-01,-3.300e-01,1.9960,0.8310,-0.5120
3637,K04064.01,FALSE POSITIVE,0.759763198,3.5840000e-06,-3.5840000e-06,1.20,2.400e-01,-1.000e-01,0.8180,0.1640,-0.0700
3638,K04065.01,FALSE POSITIVE,372.373690000,2.0210000e-02,-2.0210000e-02,2.68,1.200e+00,-2.500e-01,1.0290,0.4620,-0.0930
3639,K04066.01,CONFIRMED,126.557190000,1.2170000e-03,-1.2170000e-03,4.59,1.440e+00,-1.430e+00,1.8540,0.5780,-0.5780
3640,K04135.01,FALSE POSITIVE,12.435190544,,,0.52,5.000e-02,-4.000e-02,0.6200,0.0680,-0.0400
3641,K02289.02,CONFIRMED,20.098367600,1.2380000e-04,-1.2380000e-04,1.58,2.700e-01,-2.200e-01,1.2600,0.2170,-0.1770
3642,K07646.01,FALSE POSITIVE,85.112898000,1.0540000e-03,-1.0540000e-03,2.21,7.200e-01,-2.400e-01,0.9750,0.3180,-0.1060
3643,K04136.01,CANDIDATE,2.417500210,2.1560000e-05,-2.1560000e-05,1.19,1.900e-01,-2.500e-01,1.3080,0.2080,-0.2770
3644,K04136.02,CANDIDATE,4.033574340,4.4040000e-05,-4.4040000e-05,1.23,1.900e-01,-2.600e-01,1.3080,0.2080,-0.2770
3645,K04137.01,FALSE POSITIVE,0.504426087,3.3900000e-07,-3.3900000e-07,33.96,8.560e+00,-4.600e+00,0.9010,0.2270,-0.1220
3646,K02220.04,CANDIDATE,7.664629130,7.2960000e-05,-7.2960000e-05,1.60,2.500e-01,-3.700e-01,1.5150,0.2360,-0.3530
3647,K04067.01,CONFIRMED,9.688721600,6.1200000e-04,-6.1200000e-04,3.09,1.100e+00,-3.700e-01,1.1960,0.4280,-0.1430
3648,K04068.01,CONFIRMED,19.597317000,1.5280000e-04,-1.5280000e-04,3.78,1.090e+00,-6.700e-01,1.0190,0.2940,-0.1810
3649,K04069.01,CONFIRMED,13.062435450,7.1240000e-05,-7.1240000e-05,1.36,1.100e-01,-1.200e-01,0.6550,0.0520,-0.0580
3650,K04070.01,FALSE POSITIVE,0.793663156,1.3900000e-06,-1.3900000e-06,1.14,1.100e-01,-1.000e-01,0.8250,0.0830,-0.0740
3651,K04138.01,FALSE POSITIVE,2.814013020,5.1750000e-05,-5.1750000e-05,1.51,3.300e-01,-4.900e-01,1.9670,0.4260,-0.6390
3652,K04139.01,CONFIRMED,3.740317080,1.9250000e-05,-1.9250000e-05,1.38,4.100e-01,-1.700e-01,1.0630,0.3130,-0.1340
3653,K07650.01,FALSE POSITIVE,0.851678507,8.3830000e-06,-8.3830000e-06,0.85,2.200e-01,-1.400e-01,1.0290,0.2720,-0.1680
3654,K04140.01,FALSE POSITIVE,205.306270000,1.7300000e-02,-1.7300000e-02,2.48,8.400e-01,-2.400e-01,0.9550,0.3240,-0.0900
3655,K04141.01,FALSE POSITIVE,0.978046982,8.0600000e-07,-8.0600000e-07,129.67,3.967e+01,-5.952e+01,4.5690,1.3980,-2.0970
3656,K04142.01,FALSE POSITIVE,1.332566763,9.1480000e-06,-9.1480000e-06,1.49,2.000e-01,-1.300e-01,0.7520,0.1050,-0.0650
3657,K04071.01,FALSE POSITIVE,1.891310050,1.7270000e-05,-1.7270000e-05,6.40,1.240e+00,-1.230e+00,1.1200,0.2160,-0.2160
3658,K04072.01,CONFIRMED,0.692978457,1.4890000e-06,-1.4890000e-06,2.24,4.100e-01,-8.200e-01,2.3040,0.4240,-0.8470
3659,K04073.01,FALSE POSITIVE,87.140633000,,,,,,,,
3660,K04074.01,FALSE POSITIVE,185.532850000,1.5810000e-02,-1.5810000e-02,28.39,9.820e+00,-2.220e+00,0.8700,0.3010,-0.0680
3661,K04075.01,FALSE POSITIVE,0.885131111,5.6330000e-06,-5.6330000e-06,0.90,2.700e-01,-9.000e-02,0.8670,0.2620,-0.0820
3662,K04143.01,FALSE POSITIVE,1.854473730,1.4050000e-05,-1.4050000e-05,1.33,2.200e-01,-1.000e-01,0.7430,0.1220,-0.0570
3663,K04144.01,CANDIDATE,0.487656278,8.4600000e-07,-8.4600000e-07,0.99,1.100e-01,-6.000e-02,0.9370,0.1090,-0.0510
3664,K07642.01,FALSE POSITIVE,0.502622858,1.4330000e-06,-1.4330000e-06,1.41,4.400e-01,-1.900e-01,1.0980,0.3410,-0.1460
3665,K02298.02,CONFIRMED,31.805512800,6.0150000e-04,-6.0150000e-04,0.63,4.000e-02,-4.000e-02,0.5250,0.0280,-0.0320
3666,K04145.01,CANDIDATE,3.254246520,3.3400000e-05,-3.3400000e-05,0.96,1.400e-01,-8.000e-02,1.0040,0.1500,-0.0810
3667,K04146.01,CONFIRMED,3.504723440,1.5510000e-05,-1.5510000e-05,0.80,1.000e-01,-8.000e-02,0.8540,0.1030,-0.0930
3668,K04076.01,CONFIRMED,124.827797000,1.2630000e-03,-1.2630000e-03,2.57,4.600e-01,-3.800e-01,1.0320,0.1860,-0.1520
3669,K02220.05,CANDIDATE,11.929456800,1.2400000e-04,-1.2400000e-04,1.05,4.200e-01,-1.100e-01,0.9000,0.3610,-0.0940
3670,K04077.01,FALSE POSITIVE,0.786260569,4.4500000e-07,-4.4500000e-07,15.72,1.240e+00,-1.840e+00,0.5570,0.0440,-0.0650
3671,K04078.01,FALSE POSITIVE,0.597934463,7.8600000e-07,-7.8600000e-07,23.20,6.990e+00,-2.340e+00,0.8630,0.2600,-0.0870
3672,K04079.01,FALSE POSITIVE,360.764580000,3.2170000e-02,-3.2170000e-02,60.30,1.641e+01,-4.080e+00,0.7240,0.1970,-0.0490
3673,K04147.01,FALSE POSITIVE,2.152927880,1.0570000e-05,-1.0570000e-05,1.02,2.500e-01,-3.700e-01,1.5550,0.3750,-0.5620
3674,K04148.01,FALSE POSITIVE,2.615854310,1.8450000e-05,-1.8450000e-05,1.28,3.900e-01,-1.300e-01,0.9450,0.2880,-0.0960
3675,K04149.01,CANDIDATE,9.546992160,8.4110000e-05,-8.4110000e-05,1.71,5.900e-01,-2.000e-01,1.2320,0.4230,-0.1410
3676,K04149.02,CANDIDATE,14.708641000,2.0910000e-04,-2.0910000e-04,1.82,6.200e-01,-2.100e-01,1.2320,0.4230,-0.1410
3677,K04150.01,CONFIRMED,31.335109400,3.1840000e-04,-3.1840000e-04,1.99,5.700e-01,-2.500e-01,1.1420,0.3270,-0.1400
3678,K04080.01,FALSE POSITIVE,1.061002863,5.0790000e-06,-5.0790000e-06,1.06,2.700e-01,-9.000e-02,0.8810,0.2300,-0.0770
3679,K04081.01,FALSE POSITIVE,363.357550000,1.7920000e-02,-1.7920000e-02,3.45,2.700e+00,-1.980e+00,1.7830,1.3980,-1.0250
3680,K04082.01,FALSE POSITIVE,0.924821319,3.5300000e-06,-3.5300000e-06,1.10,3.300e-01,-1.200e-01,0.9740,0.2930,-0.1040
3681,K04083.01,FALSE POSITIVE,4.469745200,3.0020000e-05,-3.0020000e-05,2.43,7.000e-01,-4.800e-01,1.1250,0.3280,-0.2190
3682,K04084.01,CONFIRMED,214.881456000,3.9170000e-03,-3.9170000e-03,2.68,2.900e-01,-3.700e-01,0.9950,0.1110,-0.1350
3683,K04154.02,FALSE POSITIVE,122.906853000,3.1600000e-03,-3.1600000e-03,3.55,1.010e+00,-3.300e-01,0.8660,0.2460,-0.0820
3684,K04155.01,FALSE POSITIVE,12.422216754,,,0.80,2.700e-01,-9.000e-02,1.0840,0.3650,-0.1220
3685,K04156.01,CONFIRMED,4.850189740,5.8450000e-05,-5.8450000e-05,1.10,3.500e-01,-1.200e-01,0.9730,0.3150,-0.1050
3686,K07651.01,FALSE POSITIVE,383.435950000,1.3930000e-02,-1.3930000e-02,2.53,5.200e-01,-1.800e-01,0.7290,0.1470,-0.0530
3687,K04157.01,CONFIRMED,3.823156970,4.4810000e-05,-4.4810000e-05,0.77,1.400e-01,-4.000e-02,1.1220,0.2050,-0.0580
3688,K04158.01,FALSE POSITIVE,0.842336445,7.1730000e-06,-7.1730000e-06,0.90,2.400e-01,-1.400e-01,0.9980,0.2740,-0.1470
3689,K00142.02,FALSE POSITIVE,339.429340840,,,,,,,,
3690,K00255.02,CANDIDATE,13.603208100,1.8320000e-04,-1.8320000e-04,0.75,5.000e-02,-6.000e-02,0.5110,0.0360,-0.0430
3691,K04085.01,FALSE POSITIVE,0.914468919,4.0700000e-07,-4.0700000e-07,36.84,1.046e+01,-5.250e+00,0.9890,0.2810,-0.1410
3692,K04086.01,FALSE POSITIVE,1.540397440,1.7090000e-05,-1.7090000e-05,1.08,3.300e-01,-1.900e-01,0.8840,0.2790,-0.1500
3693,K02243.02,CONFIRMED,8.458051190,4.5220000e-05,-4.5220000e-05,2.52,5.200e-01,-4.200e-01,1.4710,0.3010,-0.2470
3694,K04087.01,CONFIRMED,101.110701400,9.5290000e-04,-9.5290000e-04,1.61,1.000e-01,-8.000e-02,0.5610,0.0330,-0.0300
3695,K04088.01,FALSE POSITIVE,0.907943645,1.0140000e-06,-1.0140000e-06,49.37,1.600e+01,-6.860e+00,1.1660,0.3780,-0.1620
3696,K04163.01,FALSE POSITIVE,94.446856000,1.4250000e-03,-1.4250000e-03,7.13,1.870e+00,-4.350e+00,2.4780,0.6470,-1.5110
3697,K04164.01,FALSE POSITIVE,0.925659410,4.3950000e-06,-4.3950000e-06,0.88,2.500e-01,-2.700e-01,1.6120,0.4590,-0.5050
3698,K04165.01,FALSE POSITIVE,0.537110149,8.7900000e-07,-8.7900000e-07,32.19,6.940e+00,-1.128e+01,2.5370,0.5470,-0.8890
3699,K04166.01,CONFIRMED,9.842620760,3.5280000e-05,-3.5280000e-05,2.41,5.800e-01,-2.100e-01,0.9720,0.2350,-0.0840
3700,K04167.01,FALSE POSITIVE,2.991948230,3.7610000e-05,-3.7610000e-05,0.78,1.200e-01,-6.000e-02,0.7270,0.1120,-0.0520
3701,K00435.05,CONFIRMED,62.302687700,2.6330000e-04,-2.6330000e-04,3.05,4.000e-01,-3.000e-01,0.9710,0.1300,-0.0950
3702,K02175.02,CONFIRMED,72.382698300,6.9530000e-04,-6.9530000e-04,4.21,7.200e-01,-1.080e+00,1.9880,0.3400,-0.5100
3703,K04019.01,FALSE POSITIVE,360.330120000,2.0180000e-02,-2.0180000e-02,2.34,3.400e-01,-1.700e-01,0.7400,0.1060,-0.0550
3704,K04020.01,FALSE POSITIVE,0.566803149,9.4500000e-07,-9.4500000e-07,1.93,5.300e-01,-2.300e-01,1.0960,0.3010,-0.1290
3705,K07652.01,FALSE POSITIVE,15.346602800,2.4280000e-04,-2.4280000e-04,3.64,6.900e-01,-8.400e-01,2.2590,0.4260,-0.5210
3706,K04021.01,CANDIDATE,7.235313290,5.2230000e-05,-5.2230000e-05,1.53,2.700e-01,-2.300e-01,1.4210,0.2570,-0.2100
3707,K04089.01,FALSE POSITIVE,0.531106622,1.6900000e-07,-1.6900000e-07,7.54,7.800e-01,-7.800e-01,0.7620,0.0790,-0.0790
3708,K04090.01,FALSE POSITIVE,1.332547503,8.5150000e-06,-8.5150000e-06,1.23,3.200e-01,-1.300e-01,0.9990,0.2520,-0.1080
3709,K04091.01,CONFIRMED,225.585245000,3.5800000e-03,-3.5800000e-03,3.71,6.400e-01,-5.800e-01,1.3630,0.2360,-0.2120
3710,K04092.01,CONFIRMED,24.497268300,2.0280000e-04,-2.0280000e-04,2.74,7.400e-01,-3.700e-01,1.1620,0.3120,-0.1560
3711,K07643.01,FALSE POSITIVE,4.202538590,8.6210000e-05,-8.6210000e-05,0.71,2.200e-01,-1.400e-01,1.0150,0.3110,-0.2070
3712,K04093.01,FALSE POSITIVE,0.535578808,7.9200000e-07,-7.9200000e-07,33.97,9.990e+00,-6.650e+00,1.3130,0.3860,-0.2570
3713,K04151.01,FALSE POSITIVE,0.894863170,8.0190000e-06,-8.0190000e-06,1.19,3.400e-01,-1.100e-01,0.8630,0.2470,-0.0820
3714,K04152.01,CANDIDATE,64.186226400,9.9380000e-04,-9.9380000e-04,8.00,1.450e+00,-2.690e+00,2.7580,0.4990,-0.9270
3715,K04153.01,CONFIRMED,4.626028670,1.0630000e-05,-1.0630000e-05,1.65,4.400e-01,-1.500e-01,0.7970,0.2130,-0.0710
3716,K02303.02,CONFIRMED,8.934848870,9.7070000e-05,-9.7070000e-05,1.83,6.400e-01,-2.300e-01,1.3470,0.4730,-0.1690
3717,K07647.01,FALSE POSITIVE,7.047161750,7.6630000e-05,-7.6630000e-05,1.10,2.000e-01,-9.000e-02,0.7760,0.1410,-0.0650
3718,K04154.01,FALSE POSITIVE,368.714790000,1.4780000e-02,-1.4780000e-02,91.06,3.749e+01,-7.000e+00,0.8720,0.3590,-0.0670
3719,K04021.02,CANDIDATE,4.932119320,7.1490000e-05,-7.1490000e-05,1.02,1.800e-01,-1.500e-01,1.4210,0.2570,-0.2100
3720,K04022.01,CANDIDATE,4.858194290,2.6790000e-05,-2.6790000e-05,2.04,3.400e-01,-7.400e-01,2.3260,0.3910,-0.8470
3721,K04023.01,FALSE POSITIVE,119.019264800,9.1920000e-04,-9.1920000e-04,4.44,1.190e+00,-4.200e-01,0.9050,0.2410,-0.0860
3722,K04024.01,CONFIRMED,8.406930680,9.7050000e-05,-9.7050000e-05,1.95,7.300e-01,-8.900e-01,1.5330,0.5720,-0.7000
3723,K07644.01,CANDIDATE,3.399048140,4.6140000e-05,-4.6140000e-05,0.81,2.000e-01,-1.200e-01,0.9290,0.2370,-0.1280
3724,K04025.01,FALSE POSITIVE,0.974479091,3.3810000e-06,-3.3810000e-06,1.19,1.100e-01,-1.300e-01,0.8190,0.0770,-0.0940
3725,K04094.01,FALSE POSITIVE,3.570177740,7.8720000e-05,-7.8720000e-05,57.36,4.360e+00,-9.330e+00,69.0010,5.2410,-11.2320
3726,K04095.01,FALSE POSITIVE,1.106011820,1.0490000e-05,-1.0490000e-05,0.77,2.700e-01,-8.000e-02,1.0310,0.3490,-0.1160
3727,K04096.01,FALSE POSITIVE,6.873655305,,,1.21,3.400e-01,-1.200e-01,0.9120,0.2540,-0.0910
3728,K02250.02,CONFIRMED,0.626281766,1.0410000e-06,-1.0410000e-06,1.76,1.300e-01,-1.800e-01,0.8230,0.0620,-0.0850
3729,K07648.01,CANDIDATE,1.183505016,7.3290000e-06,-7.3290000e-06,0.80,7.000e-02,-6.000e-02,0.7460,0.0620,-0.0560
3730,K04097.01,CONFIRMED,2.790643481,4.4400000e-06,-4.4400000e-06,0.99,9.000e-02,-7.000e-02,0.6030,0.0600,-0.0400
3731,K04159.01,CONFIRMED,0.971915957,3.2730000e-06,-3.2730000e-06,0.79,5.000e-02,-7.000e-02,0.8890,0.0510,-0.0760
3732,K04160.01,CONFIRMED,3.031968120,1.4150000e-05,-1.4150000e-05,0.90,2.500e-01,-1.400e-01,0.9930,0.2780,-0.1490
3733,K04161.01,FALSE POSITIVE,1.294056100,5.0970000e-04,-5.0970000e-04,5.27,1.610e+00,-2.620e+00,7.1460,2.1860,-3.5530
3734,K04162.01,FALSE POSITIVE,0.539365930,1.8780000e-06,-1.8780000e-06,9.19,4.400e-01,-3.940e+00,5.3020,0.2530,-2.2760
3735,K07640.01,FALSE POSITIVE,0.643703667,6.3100000e-07,-6.3100000e-07,1.48,4.900e-01,-2.100e-01,1.1140,0.3660,-0.1570
3736,K02357.02,CANDIDATE,15.904240200,1.1230000e-04,-1.1230000e-04,3.79,5.900e-01,-8.800e-01,1.5300,0.2370,-0.3550
3737,K04026.01,FALSE POSITIVE,0.735146413,1.3410000e-06,-1.3410000e-06,168.34,3.881e+01,-9.702e+01,7.4350,1.7140,-4.2850
3738,K04027.01,FALSE POSITIVE,0.827351796,2.5650000e-06,-2.5650000e-06,0.90,2.100e-01,-2.500e-01,1.3100,0.3020,-0.3690
3739,K02193.02,CANDIDATE,4.162887450,1.6840000e-05,-1.6840000e-05,1.32,1.100e-01,-1.300e-01,0.6510,0.0520,-0.0650
3740,K04028.01,FALSE POSITIVE,0.618952198,1.9700000e-07,-1.9700000e-07,4.96,0.000e+00,0.000e+00,0.1160,0.0000,0.0000
3741,K04029.01,FALSE POSITIVE,1.317234120,3.5960000e-06,-3.5960000e-06,125.56,7.970e+00,-7.164e+01,12.0800,0.7660,-6.8930
3742,K04097.02,CANDIDATE,4.449023090,2.8020000e-05,-2.8020000e-05,0.55,5.000e-02,-4.000e-02,0.6030,0.0600,-0.0400
3743,K04098.01,CANDIDATE,1.121733366,3.9940000e-06,-3.9940000e-06,2.39,9.200e-01,-1.710e+00,2.5710,0.9890,-1.8370
3744,K04099.01,CONFIRMED,4.950606320,2.0140000e-05,-2.0140000e-05,1.28,2.200e-01,-1.000e-01,0.7170,0.1200,-0.0550
3745,K04100.01,FALSE POSITIVE,379.082020000,1.7750000e-02,-1.7750000e-02,23.99,7.120e+00,-2.370e+00,0.9600,0.2850,-0.0950
3746,K04101.01,FALSE POSITIVE,366.315090000,1.9000000e-02,-1.9000000e-02,2.87,1.450e+00,-6.900e-01,1.5240,0.7710,-0.3660
3747,K04168.01,FALSE POSITIVE,0.536544193,2.3210000e-06,-2.3210000e-06,0.90,1.100e-01,-8.000e-02,0.7280,0.0860,-0.0650
3748,K04169.01,CONFIRMED,1.005205893,4.9850000e-06,-4.9850000e-06,0.85,2.300e-01,-8.000e-02,0.8630,0.2340,-0.0780
3749,K04170.01,FALSE POSITIVE,43.796785000,1.1480000e-03,-1.1480000e-03,20.79,5.470e+00,-2.960e+00,0.9410,0.2480,-0.1340
3750,K04171.01,FALSE POSITIVE,0.952371227,2.7360000e-06,-2.7360000e-06,21.96,5.880e+00,-2.360e+00,0.9210,0.2470,-0.0990
3751,K04172.01,FALSE POSITIVE,1.089088292,,,1.28,4.400e-01,-1.400e-01,1.0690,0.3650,-0.1220
3752,K02360.02,FALSE POSITIVE,1.151840700,,,,,,,,
3753,K04030.01,FALSE POSITIVE,7.755380800,1.0690000e-04,-1.0690000e-04,22.20,4.140e+00,-2.550e+00,0.7660,0.1430,-0.0880
3754,K04031.01,FALSE POSITIVE,0.730949487,5.2530000e-06,-5.2530000e-06,1.27,2.200e-01,-9.000e-02,1.1910,0.1980,-0.0850
3755,K04032.01,CONFIRMED,3.951166350,1.6920000e-05,-1.6920000e-05,0.83,1.300e-01,-1.100e-01,1.0650,0.1660,-0.1500
3756,K04032.02,CONFIRMED,2.892239980,1.6160000e-05,-1.6160000e-05,0.70,1.100e-01,-1.000e-01,1.0650,0.1660,-0.1500
3757,K04033.01,FALSE POSITIVE,0.991552822,2.3930000e-06,-2.3930000e-06,37.93,8.210e+00,-1.232e+01,1.8620,0.4030,-0.6050
3758,K04102.01,FALSE POSITIVE,1.891241870,1.9510000e-05,-1.9510000e-05,0.93,1.000e-01,-6.000e-02,0.9270,0.0960,-0.0560
3759,K07641.01,CANDIDATE,3.794372770,5.8250000e-05,-5.8250000e-05,1.36,4.900e-01,-6.100e-01,1.5070,0.5480,-0.6690
3760,K04103.01,CONFIRMED,184.772710000,2.3350000e-03,-2.3350000e-03,2.41,2.200e-01,-1.000e-01,0.8010,0.0720,-0.0330
3761,K04104.01,FALSE POSITIVE,392.497280000,2.6600000e-02,-2.6600000e-02,2.82,1.040e+00,-2.100e-01,0.8720,0.3200,-0.0670
3762,K04105.01,CANDIDATE,363.411650000,1.4460000e-02,-1.4460000e-02,3.14,1.190e+00,-3.000e-01,0.9990,0.3810,-0.0940
3763,K02257.02,CONFIRMED,59.284064000,6.9920000e-04,-6.9920000e-04,1.81,1.300e-01,-1.100e-01,0.8590,0.0630,-0.0510
3764,K04034.01,CONFIRMED,6.967049260,4.5430000e-05,-4.5430000e-05,6.14,4.400e-01,-1.880e+00,3.5300,0.2540,-1.0800
3765,K04035.01,FALSE POSITIVE,8.810972100,1.0450000e-04,-1.0450000e-04,47.94,0.000e+00,0.000e+00,1.0000,,
3766,K04036.01,CONFIRMED,168.811330000,2.1020000e-03,-2.1020000e-03,1.69,1.000e-01,-6.000e-02,0.7070,0.0430,-0.0250
3767,K02194.02,CONFIRMED,67.968656000,5.8540000e-04,-5.8540000e-04,1.71,2.200e-01,-2.200e-01,0.9500,0.1240,-0.1240
3768,K04037.01,CANDIDATE,215.956008000,3.4590000e-03,-3.4590000e-03,3.36,5.800e-01,-4.300e-01,1.3130,0.2300,-0.1670
3769,K04038.01,FALSE POSITIVE,2.156815380,1.7240000e-05,-1.7240000e-05,1.06,3.200e-01,-1.400e-01,0.9830,0.2960,-0.1270
3770,K04106.01,FALSE POSITIVE,0.708563091,1.3670000e-06,-1.3670000e-06,15.38,2.070e+00,-9.500e-01,0.6480,0.0870,-0.0400
3771,K07645.01,CANDIDATE,2.008706960,3.0390000e-05,-3.0390000e-05,0.55,8.000e-02,-7.000e-02,0.7590,0.1150,-0.0940
3772,K04107.01,FALSE POSITIVE,366.242820000,2.1040000e-02,-2.1040000e-02,2.40,7.800e-01,-1.800e-01,0.8930,0.2880,-0.0690
3773,K04108.01,FALSE POSITIVE,1.332564180,1.9640000e-05,-1.9640000e-05,0.81,7.000e-02,-6.000e-02,0.6200,0.0480,-0.0480
3774,K04109.01,CANDIDATE,0.655939788,2.0460000e-06,-2.0460000e-06,1.48,8.100e-01,-8.200e-01,1.7550,0.9700,-0.9700
3775,K04110.01,FALSE POSITIVE,12.425883300,3.1190000e-04,-3.1190000e-04,2.19,9.800e-01,-1.180e+00,1.6320,0.7240,-0.8840
3776,K04039.01,FALSE POSITIVE,1.387838134,6.0490000e-06,-6.0490000e-06,1.24,4.000e-01,-1.300e-01,1.0440,0.3350,-0.1120
3777,K04040.01,FALSE POSITIVE,0.678349364,5.5090000e-06,-5.5090000e-06,19.06,4.620e+00,-1.540e+00,0.8290,0.2010,-0.0670
3778,K04041.01,FALSE POSITIVE,1.022028468,1.2500000e-06,-1.2500000e-06,26.91,5.410e+00,-3.620e+00,0.8550,0.1720,-0.1150
3779,K04042.01,FALSE POSITIVE,0.723596990,2.4710000e-05,-2.4710000e-05,6.73,1.610e+00,-3.000e+00,2.8580,0.6870,-1.2750
3780,K04043.01,FALSE POSITIVE,1.615605200,2.1090000e-04,-2.1090000e-04,34.69,1.039e+01,-8.480e+00,1.6230,0.4860,-0.3970
3781,K04111.01,FALSE POSITIVE,1.891318200,1.8010000e-05,-1.8010000e-05,0.90,7.000e-02,-8.000e-02,0.6330,0.0500,-0.0560
3782,K07649.01,FALSE POSITIVE,494.165759000,8.7920000e-03,-8.7920000e-03,4.50,1.270e+00,-5.400e-01,1.1620,0.3270,-0.1400
3783,K04112.01,FALSE POSITIVE,2.435850460,1.3370000e-05,-1.3370000e-05,2.60,3.400e-01,-1.030e+00,3.2470,0.4290,-1.2880
3784,K04113.01,FALSE POSITIVE,1.332554410,1.0940000e-05,-1.0940000e-05,1.12,3.500e-01,-1.400e-01,1.0280,0.3240,-0.1300
3785,K04114.01,FALSE POSITIVE,359.101500000,1.1260000e-02,-1.1260000e-02,2.37,6.400e-01,-2.800e-01,1.0470,0.2840,-0.1220
3786,K04115.01,FALSE POSITIVE,0.941840589,6.3080000e-06,-6.3080000e-06,27.05,7.690e+00,-4.150e+00,1.1420,0.3250,-0.1750
3787,K04044.01,FALSE POSITIVE,1.728521892,9.6140000e-06,-9.6140000e-06,1.19,3.400e-01,-2.500e-01,1.1570,0.3320,-0.2410
3788,K04045.01,FALSE POSITIVE,1.891258550,3.7270000e-05,-3.7270000e-05,0.81,1.700e-01,-1.100e-01,0.9270,0.1930,-0.1290
3789,K04046.01,FALSE POSITIVE,8.653128680,4.2450000e-05,-4.2450000e-05,20.38,6.260e+00,-2.070e+00,0.8930,0.2740,-0.0910
3790,K02195.02,CONFIRMED,30.089945900,3.0330000e-04,-3.0330000e-04,2.25,3.800e-01,-2.500e-01,1.2090,0.2020,-0.1340
3791,K04047.01,FALSE POSITIVE,1.398627570,7.9990000e-06,-7.9990000e-06,2.39,4.000e-01,-7.500e-01,3.3670,0.5640,-1.0470
3792,K00435.06,CONFIRMED,9.919376930,6.7560000e-05,-6.7560000e-05,1.32,1.700e-01,-1.300e-01,0.9710,0.1300,-0.0950
3793,K07671.01,FALSE POSITIVE,0.918510251,5.2390000e-06,-5.2390000e-06,1.77,3.000e-01,-5.500e-01,2.3380,0.3900,-0.7240
3794,K02263.02,CONFIRMED,9.478508180,5.2660000e-05,-5.2660000e-05,1.47,4.500e-01,-1.600e-01,1.0760,0.3350,-0.1120
3795,K04116.01,FALSE POSITIVE,0.783258387,3.4730000e-06,-3.4730000e-06,1.28,3.000e-01,-1.300e-01,0.7150,0.1700,-0.0690
3796,K04117.01,CONFIRMED,4.242630960,2.6610000e-05,-2.6610000e-05,1.10,6.000e-02,-6.000e-02,0.8250,0.0420,-0.0470
3797,K04118.01,FALSE POSITIVE,1.231363214,2.0090000e-06,-2.0090000e-06,10.75,0.000e+00,0.000e+00,1.0000,,
3798,K04119.01,FALSE POSITIVE,0.755101928,4.3130000e-06,-4.3130000e-06,0.91,1.800e-01,-1.000e-01,0.8190,0.1630,-0.0880
3799,K04048.01,FALSE POSITIVE,4.564474630,2.6380000e-05,-2.6380000e-05,1.13,1.800e-01,-1.000e-01,0.7700,0.1220,-0.0660
3800,K04049.01,FALSE POSITIVE,1.027904857,5.5400000e-07,-5.5400000e-07,30.48,6.920e+00,-4.610e+00,0.8720,0.1980,-0.1320
3801,K04050.01,FALSE POSITIVE,367.955660000,1.4190000e-02,-1.4190000e-02,3.62,3.000e-01,-2.900e-01,0.6960,0.0560,-0.0560
3802,K04051.01,CONFIRMED,163.692336000,1.3190000e-03,-1.3190000e-03,2.75,1.100e-01,-2.100e-01,0.8430,0.0350,-0.0650
